Zip_Code,City,State,Population,Density,White,Black,Native_American,Asian,Hawaiian_Pacific_Islander,Other,Latino,Mixed_Race
26104,Parkersburg,West Virginia,16570,174.1,95,1,0,1,0,0,1,3
26105,Vienna,West Virginia,11822,379.6,93,1,0,2,0,0,2,3
26133,Belleville,West Virginia,1472,13.9,95,0,0,0,0,0,2,2
26134,Belmont,West Virginia,1110,162.6,97,0,0,0,0,0,1,2
26136,Big Bend,West Virginia,808,9.3,100,0,0,0,0,0,0,0
26137,Big Springs,West Virginia,622,6.9,86,0,0,0,0,0,8,6
26138,Brohard,West Virginia,251,9.2,100,0,0,0,0,0,0,0
26141,Creston,West Virginia,322,4.1,95,0,0,0,0,0,5,0
26142,Davisville,West Virginia,2355,78.3,86,5,0,0,0,0,4,5
26143,Elizabeth,West Virginia,4535,12.1,96,1,0,0,0,0,1,1
26146,Friendly,West Virginia,1084,9.8,96,0,0,0,0,0,0,4
26147,Grantsville,West Virginia,1877,18.3,93,0,0,0,0,0,2,5
26148,Macfarlan,West Virginia,313,5.3,92,0,0,0,0,0,8,0
26149,Middlebourne,West Virginia,2255,12.7,99,0,0,0,0,0,0,0
26150,Mineral Wells,West Virginia,6118,52.6,92,0,0,0,0,0,1,6
26151,Mount Zion,West Virginia,727,8.8,100,0,0,0,0,0,0,0
26152,Munday,West Virginia,132,11.9,100,0,0,0,0,0,0,0
26155,New Martinsville,West Virginia,8033,28.8,96,0,0,0,0,0,1,3
26159,Paden City,West Virginia,2999,627.8,97,0,0,0,0,0,0,2
26160,Palestine,West Virginia,825,5.7,100,0,0,0,0,0,0,0
26161,Petroleum,West Virginia,385,3.9,100,0,0,0,0,0,0,0
26164,Ravenswood,West Virginia,8213,29.8,96,0,1,0,0,0,0,3
26167,Reader,West Virginia,1164,18.5,100,0,0,0,0,0,0,0
26169,Rockport,West Virginia,558,12.2,97,0,0,3,0,0,0,0
26170,Saint Marys,West Virginia,5924,22.6,97,0,0,0,0,0,1,3
26175,Sistersville,West Virginia,3597,28.5,96,0,0,1,0,0,0,2
26178,Smithville,West Virginia,447,5.5,100,0,0,0,0,0,0,0
26180,Walker,West Virginia,2209,13.6,99,0,0,0,0,0,0,0
26181,Washington,West Virginia,6092,61.9,99,0,0,0,0,0,0,0
26184,Waverly,West Virginia,2228,23.4,97,0,0,0,0,0,1,1
26187,Williamstown,West Virginia,6605,114.4,97,1,0,0,0,0,1,2
26201,Buckhannon,West Virginia,19924,42.4,95,1,0,0,0,0,2,2
26202,Fenwick,West Virginia,626,17.7,100,0,0,0,0,0,0,0
26203,Erbacon,West Virginia,54,3.0,100,0,0,0,0,0,0,0
26205,Craigsville,West Virginia,3279,55.0,100,0,0,0,0,0,0,0
26206,Cowen,West Virginia,3254,15.6,100,0,0,0,0,0,0,0
26208,Camden On Gauley,West Virginia,871,4.5,100,0,0,0,0,0,0,0
26209,Snowshoe,West Virginia,177,1.5,100,0,0,0,0,0,0,0
26215,Cleveland,West Virginia,97,6.7,100,0,0,0,0,0,0,0
26217,Diana,West Virginia,233,5.0,100,0,0,0,0,0,0,0
26218,French Creek,West Virginia,3166,15.1,97,0,0,1,1,0,0,1
26222,Hacker Valley,West Virginia,502,2.3,100,0,0,0,0,0,0,0
26224,Helvetia,West Virginia,294,2.5,100,0,0,0,0,0,0,0
26228,Kanawha Head,West Virginia,15,4.6,100,0,0,0,0,0,0,0
26230,Pickens,West Virginia,127,1.0,100,0,0,0,0,0,0,0
26234,Rock Cave,West Virginia,1039,10.6,96,3,0,0,0,0,2,0
26236,Selbyville,West Virginia,132,45.2,100,0,0,0,0,0,0,0
26237,Tallmansville,West Virginia,688,5.6,100,0,0,0,0,0,0,0
26238,Volga,West Virginia,925,13.1,99,1,0,0,0,0,0,0
26241,Elkins,West Virginia,14112,43.5,94,2,0,1,0,0,1,1
26250,Belington,West Virginia,5285,24.5,97,0,1,0,0,0,1,1
26253,Beverly,West Virginia,3881,19.5,99,1,0,0,0,0,0,0
26254,Bowden,West Virginia,269,1.8,100,0,0,0,0,0,0,0
26257,Coalton,West Virginia,1096,19.4,95,2,4,0,0,0,0,0
26259,Dailey,West Virginia,107,34.6,100,0,0,0,0,0,0,0
26260,Davis,West Virginia,1410,3.4,94,0,0,0,0,0,1,5
26261,Richwood,West Virginia,2438,10.6,91,2,0,0,0,0,1,6
26263,Dryfork,West Virginia,292,4.0,100,0,0,0,0,0,0,0
26264,Durbin,West Virginia,593,2.4,84,2,0,0,0,0,1,12
26266,Upperglade,West Virginia,169,24.3,100,0,0,0,0,0,0,0
26267,Ellamore,West Virginia,404,6.0,100,0,0,0,0,0,0,0
26268,Glady,West Virginia,41,0.5,100,0,0,0,0,0,0,0
26269,Hambleton,West Virginia,1084,18.7,99,0,0,0,0,0,0,1
26270,Harman,West Virginia,656,3.8,97,0,0,0,0,0,0,3
26271,Hendricks,West Virginia,361,4.6,95,0,0,0,0,0,4,2
26273,Huttonsville,West Virginia,1810,6.2,93,5,0,0,0,0,0,1
26275,Junior,West Virginia,683,70.0,93,0,0,0,0,0,0,7
26276,Kerens,West Virginia,249,9.1,97,0,0,0,0,0,0,3
26278,Mabie,West Virginia,493,3.7,100,0,0,0,0,0,0,0
26280,Mill Creek,West Virginia,1902,9.5,99,1,0,0,0,0,0,0
26282,Monterville,West Virginia,14,0.4,100,0,0,0,0,0,0,0
26283,Montrose,West Virginia,1563,11.2,96,4,0,0,0,0,0,0
26285,Norton,West Virginia,389,11.0,90,0,0,0,0,0,10,0
26287,Parsons,West Virginia,3023,8.0,97,0,0,1,0,0,1,1
26288,Webster Springs,West Virginia,3420,6.0,99,0,0,0,0,0,0,0
26291,Slatyfork,West Virginia,147,1.0,100,0,0,0,0,0,0,0
26292,Thomas,West Virginia,696,19.5,97,0,0,0,0,0,0,3
26293,Valley Bend,West Virginia,714,39.5,100,0,0,0,0,0,0,0
26294,Valley Head,West Virginia,982,3.6,99,1,0,0,0,0,0,0
26296,Whitmer,West Virginia,62,1.5,100,0,0,0,0,0,0,0
26298,Bergoo,West Virginia,68,3.3,100,0,0,0,0,0,0,0
26301,Clarksburg,West Virginia,29792,158.4,91,2,0,0,0,0,2,5
26320,Alma,West Virginia,601,6.9,100,0,0,0,0,0,0,0
26321,Alum Bridge,West Virginia,376,5.5,100,0,0,0,0,0,0,0
26323,Anmoore,West Virginia,442,204.3,96,0,0,0,0,0,1,3
26325,Auburn,West Virginia,235,4.9,100,0,0,0,0,0,0,0
26327,Berea,West Virginia,76,3.7,100,0,0,0,0,0,0,0
26330,Bridgeport,West Virginia,14815,76.7,94,1,0,2,0,0,1,2
26335,Burnsville,West Virginia,1501,11.2,100,0,0,0,0,0,0,0
26337,Cairo,West Virginia,1273,7.3,90,0,0,0,0,4,0,6
26338,Camden,West Virginia,760,6.2,100,0,0,0,0,0,0,0
26339,Center Point,West Virginia,215,4.7,100,0,0,0,0,0,0,0
26342,Coxs Mills,West Virginia,143,4.1,100,0,0,0,0,0,0,0
26343,Crawford,West Virginia,127,8.1,100,0,0,0,0,0,0,0
26346,Ellenboro,West Virginia,905,13.5,100,0,0,0,0,0,0,0
26347,Flemington,West Virginia,2484,20.2,96,1,0,1,0,0,0,2
26348,Folsom,West Virginia,60,6.1,100,0,0,0,0,0,0,0
26349,Galloway,West Virginia,81,81.5,100,0,0,0,0,0,0,0
26351,Glenville,West Virginia,4914,23.3,66,17,0,1,0,0,6,11
26354,Grafton,West Virginia,10486,42.6,95,1,0,2,0,0,0,2
26361,Gypsy,West Virginia,259,367.5,99,1,0,0,0,0,0,0
26362,Harrisville,West Virginia,3481,12.4,99,0,0,0,0,0,0,0
26366,Haywood,West Virginia,0,139.4,0,0,0,0,0,0,0,0
26369,Hepzibah,West Virginia,614,215.0,89,11,0,0,0,0,0,0
26372,Horner,West Virginia,692,8.6,97,0,0,0,0,0,0,3
26374,Independence,West Virginia,1143,16.3,97,0,3,0,0,0,0,0
26376,Ireland,West Virginia,552,5.7,100,0,0,0,0,0,0,0
26377,Jacksonburg,West Virginia,482,4.8,93,0,0,0,0,0,0,7
26378,Jane Lew,West Virginia,4764,23.7,92,0,1,0,0,0,6,0
26384,Linn,West Virginia,823,6.0,100,0,0,0,0,0,0,0
26385,Lost Creek,West Virginia,4104,24.3,99,0,0,0,0,0,1,0
26386,Lumberport,West Virginia,2250,35.2,98,0,0,0,0,0,1,1
26404,Meadowbrook,West Virginia,619,52.0,82,18,0,0,0,0,0,0
26405,Moatsville,West Virginia,1102,8.6,86,0,2,0,0,0,3,10
26408,Mount Clare,West Virginia,2739,36.5,92,2,0,0,0,0,4,3
26410,Newburg,West Virginia,1141,17.5,99,0,1,0,0,0,0,0
26411,New Milton,West Virginia,881,3.7,91,0,0,0,0,0,0,9
26412,Orlando,West Virginia,675,4.6,100,0,0,0,0,0,0,0
26415,Pennsboro,West Virginia,3860,15.1,96,2,0,0,0,0,0,2
26416,Philippi,West Virginia,8210,21.1,93,2,0,1,0,0,1,3
26419,Pine Grove,West Virginia,1192,11.7,93,7,0,0,0,0,0,0
26421,Pullman,West Virginia,112,6.0,96,0,0,0,0,0,0,4
26422,Reynoldsville,West Virginia,469,75.0,85,0,0,0,0,0,0,15
26424,Rosemont,West Virginia,231,48.8,100,0,0,0,0,0,0,0
26425,Rowlesburg,West Virginia,1208,9.3,98,0,1,0,0,0,0,1
26426,Salem,West Virginia,7634,20.5,94,2,0,1,0,0,1,3
26430,Sand Fork,West Virginia,492,14.7,86,5,0,1,0,0,5,2
26431,Shinnston,West Virginia,5645,61.7,95,0,0,0,0,0,1,3
26435,Simpson,West Virginia,109,250.6,80,0,0,0,0,0,0,20
26436,Smithburg,West Virginia,208,32.6,100,0,0,0,0,0,0,0
26437,Smithfield,West Virginia,501,7.7,100,0,0,0,0,0,0,0
26438,Spelter,West Virginia,169,1162.4,100,0,0,0,0,0,0,0
26440,Thornton,West Virginia,1263,10.2,94,4,0,0,0,0,0,1
26443,Troy,West Virginia,324,5.2,95,0,0,0,0,0,0,5
26444,Tunnelton,West Virginia,3585,19.5,100,0,0,0,0,0,0,0
26447,Walkersville,West Virginia,1507,6.2,94,0,0,1,0,0,0,4
26448,Wallace,West Virginia,1412,14.6,92,0,0,0,0,0,2,5
26451,West Milford,West Virginia,787,211.1,89,0,0,0,0,0,0,11
26452,Weston,West Virginia,8796,29.9,96,0,0,1,0,0,0,3
26456,West Union,West Virginia,3428,9.5,96,0,0,0,0,0,1,2
26501,Morgantown,West Virginia,21555,125.7,88,4,0,1,0,0,3,4
26505,Morgantown,West Virginia,38483,1140.0,80,5,0,6,0,1,3,6
26508,Morgantown,West Virginia,33336,92.6,91,3,0,2,0,0,1,2
26519,Albright,West Virginia,2213,11.0,96,0,3,0,0,0,0,1
26520,Arthurdale,West Virginia,1099,144.3,98,0,0,0,0,0,2,0
26521,Blacksville,West Virginia,258,59.5,95,0,0,0,0,0,0,5
26525,Bruceton Mills,West Virginia,7619,19.6,70,18,1,0,0,0,9,3
26534,Granville,West Virginia,2484,226.8,95,0,0,0,0,0,0,5
26537,Kingwood,West Virginia,5066,53.5,95,2,0,0,0,0,0,3
26541,Maidsville,West Virginia,2696,26.8,98,1,0,0,0,0,0,1
26542,Masontown,West Virginia,2553,27.3,99,0,0,0,0,0,0,1
26543,Osage,West Virginia,325,107.6,33,3,0,0,0,0,0,64
26547,Reedsville,West Virginia,2639,61.5,98,0,0,0,0,0,0,2
26554,Fairmont,West Virginia,42090,118.1,90,4,0,1,0,0,1,3
26559,Barrackville,West Virginia,1243,791.2,94,3,0,0,0,0,2,1
26560,Baxter,West Virginia,239,423.8,100,0,0,0,0,0,0,0
26562,Burton,West Virginia,509,6.1,100,0,0,0,0,0,0,0
26563,Carolina,West Virginia,436,250.9,82,18,0,0,0,0,0,0
26568,Enterprise,West Virginia,613,198.6,100,0,0,0,0,0,0,0
26570,Fairview,West Virginia,4179,20.6,97,0,1,0,0,0,0,2
26571,Farmington,West Virginia,2501,46.7,95,4,0,0,0,0,0,0
26572,Four States,West Virginia,317,114.8,100,0,0,0,0,0,0,0
26574,Grant Town,West Virginia,620,91.4,85,4,8,0,0,0,3,0
26575,Hundred,West Virginia,776,14.9,98,0,1,0,0,0,1,0
26576,Idamay,West Virginia,441,268.4,100,0,0,0,0,0,0,0
26581,Littleton,West Virginia,929,8.7,100,0,0,0,0,0,0,0
26582,Mannington,West Virginia,4534,20.6,98,0,0,0,0,0,1,0
26585,Metz,West Virginia,355,7.8,100,0,0,0,0,0,0,0
26586,Montana Mines,West Virginia,198,126.7,100,0,0,0,0,0,0,0
26587,Rachel,West Virginia,303,129.2,100,0,0,0,0,0,0,0
26588,Rivesville,West Virginia,2717,36.7,96,3,0,0,0,0,1,0
26590,Wana,West Virginia,570,12.2,100,0,0,0,0,0,0,0
26591,Worthington,West Virginia,1069,41.8,98,0,0,0,0,0,0,2
26601,Sutton,West Virginia,4848,14.4,94,1,0,0,0,0,3,3
26610,Birch River,West Virginia,1248,7.5,100,0,0,0,0,0,0,0
26611,Cedarville,West Virginia,209,7.7,100,0,0,0,0,0,0,0
26615,Copen,West Virginia,259,8.2,100,0,0,0,0,0,0,0
26617,Dille,West Virginia,158,9.7,100,0,0,0,0,0,0,0
26619,Exchange,West Virginia,327,7.5,65,0,0,0,0,0,0,35
26621,Flatwoods,West Virginia,767,10.8,100,0,0,0,0,0,0,0
26623,Frametown,West Virginia,1495,7.9,100,0,0,0,0,0,0,0
26624,Gassaway,West Virginia,2473,15.5,100,0,0,0,0,0,0,0
26627,Heaters,West Virginia,291,8.7,100,0,0,0,0,0,0,0
26629,Little Birch,West Virginia,342,17.2,83,0,0,0,8,0,0,9
26631,Napier,West Virginia,459,5.3,89,0,0,0,0,0,0,11
26636,Rosedale,West Virginia,500,6.5,99,0,1,0,0,0,0,0
26638,Shock,West Virginia,122,4.2,100,0,0,0,0,0,0,0
26651,Summersville,West Virginia,9618,15.4,94,1,1,1,0,0,1,3
26656,Belva,West Virginia,275,17.3,100,0,0,0,0,0,0,0
26660,Calvin,West Virginia,245,16.7,100,0,0,0,0,0,0,0
26662,Canvas,West Virginia,1126,30.4,100,0,0,0,0,0,0,0
26676,Leivasy,West Virginia,356,6.3,100,0,0,0,0,0,0,0
26678,Mount Lookout,West Virginia,1436,33.5,100,0,0,0,0,0,0,0
26679,Mount Nebo,West Virginia,1677,13.9,97,0,3,0,0,0,0,0
26680,Nallen,West Virginia,171,4.8,75,0,0,0,0,0,0,25
26681,Nettie,West Virginia,1428,16.0,100,0,0,0,0,0,0,0
26684,Pool,West Virginia,250,27.2,100,0,0,0,0,0,0,0
26690,Swiss,West Virginia,505,7.8,96,0,0,0,0,0,4,0
26691,Tioga,West Virginia,491,11.4,100,0,0,0,0,0,0,0
26704,Augusta,West Virginia,5734,22.8,91,1,2,0,0,0,0,6
26705,Aurora,West Virginia,667,7.4,100,0,0,0,0,0,0,0
26707,Bayard,West Virginia,255,5.1,100,0,0,0,0,0,0,0
26710,Burlington,West Virginia,2089,10.0,99,0,0,0,0,0,0,0
26711,Capon Bridge,West Virginia,2274,17.5,99,0,0,0,0,0,0,1
26714,Delray,West Virginia,372,9.7,100,0,0,0,0,0,0,0
26716,Eglon,West Virginia,888,11.4,100,0,0,0,0,0,0,0
26717,Elk Garden,West Virginia,1037,10.8,98,1,0,0,0,0,1,0
26719,Fort Ashby,West Virginia,3054,39.9,100,0,0,0,0,0,0,0
26720,Gormania,West Virginia,124,11.6,70,0,0,0,0,0,0,30
26722,Green Spring,West Virginia,848,10.8,99,0,0,0,0,0,1,0
26726,Keyser,West Virginia,13333,35.2,90,5,0,0,0,0,2,3
26731,Lahmansville,West Virginia,252,8.9,100,0,0,0,0,0,0,0
26739,Mount Storm,West Virginia,855,5.2,97,0,0,0,0,0,0,3
26743,New Creek,West Virginia,1432,8.4,98,0,0,0,0,0,2,0
26750,Piedmont,West Virginia,742,774.1,55,26,0,0,0,0,1,17
26753,Ridgeley,West Virginia,5575,93.7,98,0,0,1,0,0,0,0
26755,Rio,West Virginia,832,7.3,91,0,0,0,0,0,9,0
26757,Romney,West Virginia,6601,17.8,95,2,0,0,0,0,2,1
26761,Shanks,West Virginia,509,24.1,94,4,0,0,0,0,3,0
26763,Springfield,West Virginia,1973,12.6,97,0,0,1,0,0,1,2
26764,Terra Alta,West Virginia,3798,18.3,96,1,0,0,0,0,1,2
26767,Wiley Ford,West Virginia,620,125.5,100,0,0,0,0,0,0,0
26801,Baker,West Virginia,1087,5.9,100,0,0,0,0,0,0,0
26802,Brandywine,West Virginia,1161,4.4,98,2,0,0,0,0,0,0
26804,Circleville,West Virginia,886,3.3,98,2,0,0,0,0,0,0
26807,Franklin,West Virginia,2579,6.5,94,2,0,0,0,1,2,1
26808,High View,West Virginia,839,18.8,96,4,0,0,0,0,0,0
26810,Lost City,West Virginia,478,3.9,100,0,0,0,0,0,0,0
26812,Mathias,West Virginia,1225,6.4,98,0,0,0,0,0,2,0
26814,Riverton,West Virginia,403,2.6,96,0,0,0,0,0,1,3
26815,Sugar Grove,West Virginia,755,3.0,81,19,0,0,0,0,0,0
26817,Bloomery,West Virginia,212,8.6,100,0,0,0,0,0,0,0
26818,Fisher,West Virginia,780,14.1,100,0,0,0,0,0,0,0
26823,Capon Springs,West Virginia,257,3.6,100,0,0,0,0,0,0,0
26833,Maysville,West Virginia,2562,7.4,97,1,0,0,0,0,2,0
26836,Moorefield,West Virginia,7201,13.1,85,6,0,3,0,0,5,1
26845,Old Fields,West Virginia,623,9.9,89,0,0,0,0,0,11,0
26847,Petersburg,West Virginia,6173,19.9,96,2,0,0,0,0,1,1
26851,Wardensville,West Virginia,2075,7.7,95,0,0,0,0,0,5,1
26852,Purgitsville,West Virginia,897,7.9,98,0,0,0,0,0,2,0
26855,Cabins,West Virginia,697,7.5,100,0,0,0,0,0,0,0
26865,Yellow Spring,West Virginia,243,5.6,91,0,0,0,0,0,9,0
26866,Upper Tract,West Virginia,672,4.5,100,0,0,0,0,0,0,0
26884,Seneca Rocks,West Virginia,620,2.8,92,0,0,0,0,0,2,6
27006,Advance,North Carolina,14363,85.5,91,3,0,1,0,0,3,2
27007,Ararat,North Carolina,2232,39.3,96,0,0,0,0,0,3,1
27009,Belews Creek,North Carolina,2656,64.5,93,3,0,1,0,0,2,0
27011,Boonville,North Carolina,5319,39.9,89,7,0,0,0,0,4,0
27012,Clemmons,North Carolina,27376,234.4,81,7,0,4,0,0,6,2
27013,Cleveland,North Carolina,5909,31.0,79,15,0,0,0,0,4,2
27014,Cooleemee,North Carolina,859,518.7,72,7,3,4,0,0,0,14
27016,Danbury,North Carolina,1539,18.7,91,2,0,1,0,0,4,3
27017,Dobson,North Carolina,9453,34.5,73,2,0,1,0,0,22,1
27018,East Bend,North Carolina,7573,36.1,85,3,0,0,0,0,12,0
27019,Germanton,North Carolina,3750,44.3,92,3,0,1,0,0,2,2
27020,Hamptonville,North Carolina,6112,33.8,88,1,0,0,0,0,11,0
27021,King,North Carolina,18217,131.3,92,2,0,0,0,0,3,2
27022,Lawsonville,North Carolina,1199,18.1,94,0,3,0,0,0,0,3
27023,Lewisville,North Carolina,13005,165.0,88,4,0,2,0,0,3,3
27024,Lowgap,North Carolina,2926,23.8,97,0,0,0,0,0,3,0
27025,Madison,North Carolina,11681,43.7,79,16,0,0,0,0,2,3
27027,Mayodan,North Carolina,4298,77.8,85,8,0,1,0,0,5,1
27028,Mocksville,North Carolina,26280,51.8,80,8,0,0,0,0,9,3
27030,Mount Airy,North Carolina,36316,86.8,83,5,0,1,0,0,10,2
27040,Pfafftown,North Carolina,11518,157.6,81,10,0,1,0,1,3,2
27041,Pilot Mountain,North Carolina,8141,49.4,92,2,0,0,0,0,2,3
27042,Pine Hall,North Carolina,701,37.3,65,26,0,0,0,0,8,0
27043,Pinnacle,North Carolina,6639,35.6,92,1,0,0,0,0,5,1
27045,Rural Hall,North Carolina,9285,142.3,66,21,0,1,0,0,11,2
27046,Sandy Ridge,North Carolina,1852,19.2,91,0,0,0,0,0,1,8
27047,Siloam,North Carolina,1251,22.6,89,0,0,0,0,0,8,3
27048,Stoneville,North Carolina,8511,40.1,78,10,0,0,0,0,11,2
27050,Tobaccoville,North Carolina,3968,60.4,91,5,1,1,0,0,2,1
27051,Walkertown,North Carolina,8062,154.8,73,16,0,0,0,0,10,1
27052,Walnut Cove,North Carolina,9752,39.1,84,9,0,1,0,0,2,2
27053,Westfield,North Carolina,3072,17.2,97,3,0,0,0,0,0,0
27054,Woodleaf,North Carolina,2182,34.0,79,6,0,0,0,0,7,9
27055,Yadkinville,North Carolina,14014,51.2,81,2,0,0,0,0,13,3
27101,Winston Salem,North Carolina,18702,571.6,40,47,1,1,0,0,7,3
27103,Winston Salem,North Carolina,35792,691.2,57,20,0,5,0,0,13,4
27104,Winston Salem,North Carolina,28257,892.1,72,12,0,3,0,0,7,5
27105,Winston Salem,North Carolina,40521,454.0,20,60,0,0,0,0,16,4
27106,Winston Salem,North Carolina,47822,606.6,54,25,1,3,0,0,15,2
27107,Winston Salem,North Carolina,46975,278.7,49,27,0,1,0,1,20,2
27109,Winston Salem,North Carolina,2456,5058.8,63,17,0,12,0,0,4,3
27110,Winston Salem,North Carolina,2369,4353.6,17,69,0,3,0,0,3,8
27127,Winston Salem,North Carolina,38963,443.2,51,28,0,1,0,0,15,5
27201,Alamance,North Carolina,80,184.1,100,0,0,0,0,0,0,0
27203,Asheboro,North Carolina,22024,372.5,54,14,0,0,0,1,25,6
27205,Asheboro,North Carolina,34230,57.3,83,4,0,1,0,0,10,2
27207,Bear Creek,North Carolina,3154,17.2,84,13,0,1,0,0,0,1
27208,Bennett,North Carolina,1595,16.6,99,1,0,0,0,0,1,0
27209,Biscoe,North Carolina,4415,33.3,41,9,0,1,0,1,43,5
27212,Blanch,North Carolina,1802,20.6,48,45,0,0,0,0,3,3
27214,Browns Summit,North Carolina,10706,82.6,51,33,0,1,0,0,10,5
27215,Burlington,North Carolina,40081,240.7,66,15,0,3,0,0,10,4
27217,Burlington,North Carolina,37270,115.9,42,32,0,1,0,0,21,4
27229,Candor,North Carolina,3544,17.2,50,17,0,4,0,0,28,0
27231,Cedar Grove,North Carolina,1780,22.8,61,26,0,0,0,0,6,6
27233,Climax,North Carolina,3548,53.5,95,2,1,0,0,0,1,1
27235,Colfax,North Carolina,4205,117.8,88,3,0,2,0,0,6,0
27239,Denton,North Carolina,8896,23.2,96,0,0,0,0,0,1,3
27242,Eagle Springs,North Carolina,2118,15.0,56,23,0,1,0,0,19,0
27243,Efland,North Carolina,4391,42.3,79,13,1,0,0,0,2,4
27244,Elon,North Carolina,14453,108.4,82,10,0,2,0,0,4,2
27248,Franklinville,North Carolina,4494,50.7,83,2,0,0,0,0,12,2
27249,Gibsonville,North Carolina,12638,83.5,75,14,1,0,0,0,7,2
27252,Goldston,North Carolina,2376,18.1,68,28,0,0,0,0,2,2
27253,Graham,North Carolina,29766,130.7,65,16,0,1,0,0,13,4
27258,Haw River,North Carolina,7072,136.3,71,10,0,0,0,0,12,7
27260,High Point,North Carolina,24985,763.4,17,60,0,7,0,0,12,4
27262,High Point,North Carolina,24252,702.2,52,25,0,3,0,0,14,6
27263,High Point,North Carolina,22196,212.0,68,10,0,10,0,0,7,4
27265,High Point,North Carolina,50060,428.3,57,24,0,7,0,0,6,4
27278,Hillsborough,North Carolina,26135,92.5,72,12,1,1,0,0,10,4
27281,Jackson Springs,North Carolina,2804,23.0,60,17,4,1,0,1,13,4
27282,Jamestown,North Carolina,17353,445.4,63,19,1,9,0,0,5,2
27283,Julian,North Carolina,2728,46.0,90,2,0,1,0,0,3,3
27284,Kernersville,North Carolina,53894,247.1,75,10,0,2,0,0,10,3
27288,Eden,North Carolina,23370,137.2,67,19,1,1,0,0,8,4
27291,Leasburg,North Carolina,1807,12.6,77,18,0,0,0,0,1,3
27292,Lexington,North Carolina,39860,105.7,71,14,1,1,0,0,9,4
27295,Lexington,North Carolina,37883,112.6,87,5,0,3,0,0,3,1
27298,Liberty,North Carolina,10012,42.0,80,8,0,0,0,0,8,4
27299,Linwood,North Carolina,5712,72.8,88,1,0,0,0,0,10,1
27301,Mc Leansville,North Carolina,8514,101.3,57,28,0,4,0,0,7,3
27302,Mebane,North Carolina,30391,87.3,68,20,0,1,0,0,6,4
27305,Milton,North Carolina,1691,24.3,40,45,0,0,0,0,3,12
27306,Mount Gilead,North Carolina,6327,13.6,59,30,0,4,0,0,7,0
27310,Oak Ridge,North Carolina,7285,161.2,75,7,1,8,0,1,4,4
27311,Pelham,North Carolina,3476,28.4,57,27,0,0,0,0,8,7
27312,Pittsboro,North Carolina,19776,41.6,76,10,0,1,0,0,5,6
27313,Pleasant Garden,North Carolina,6925,94.7,87,4,0,0,0,0,4,4
27314,Prospect Hill,North Carolina,1109,15.6,98,2,0,0,0,0,0,0
27315,Providence,North Carolina,2114,32.8,87,8,1,0,0,0,4,0
27316,Ramseur,North Carolina,7380,37.1,65,10,1,1,0,0,17,6
27317,Randleman,North Carolina,16215,122.0,76,5,0,2,0,0,13,3
27320,Reidsville,North Carolina,38724,60.4,66,24,0,0,0,0,5,4
27325,Robbins,North Carolina,6523,29.4,73,7,0,0,0,0,20,0
27326,Ruffin,North Carolina,2963,21.9,79,19,1,0,0,0,0,1
27330,Sanford,North Carolina,39532,71.2,56,20,0,1,0,0,18,4
27332,Sanford,North Carolina,31425,111.2,61,16,1,1,0,0,17,4
27340,Saxapahaw,North Carolina,26,819.9,100,0,0,0,0,0,0,0
27341,Seagrove,North Carolina,5830,21.9,82,6,0,0,0,0,10,2
27343,Semora,North Carolina,1407,14.4,69,30,1,0,0,0,0,0
27344,Siler City,North Carolina,18865,42.0,46,18,0,1,0,0,28,6
27349,Snow Camp,North Carolina,5545,34.9,89,4,0,0,0,0,2,5
27350,Sophia,North Carolina,6575,67.7,87,0,0,0,0,0,6,6
27355,Staley,North Carolina,2470,29.8,80,14,0,0,0,0,2,4
27356,Star,North Carolina,2952,22.0,84,6,0,0,0,0,9,0
27357,Stokesdale,North Carolina,7774,71.9,85,4,1,0,0,0,7,3
27358,Summerfield,North Carolina,15084,99.8,89,2,0,1,0,0,5,2
27360,Thomasville,North Carolina,45720,201.9,75,10,0,1,0,0,10,3
27370,Trinity,North Carolina,14551,96.2,93,1,0,0,0,0,1,4
27371,Troy,North Carolina,8848,19.4,74,20,0,0,0,0,2,4
27376,West End,North Carolina,9324,52.0,81,10,0,1,0,0,5,4
27377,Whitsett,North Carolina,8643,107.5,66,26,0,3,0,0,4,1
27379,Yanceyville,North Carolina,5798,21.1,44,49,0,1,1,0,4,1
27401,Greensboro,North Carolina,21650,1363.9,23,67,0,1,0,0,4,3
27403,Greensboro,North Carolina,22417,1406.7,60,25,1,4,0,0,6,4
27405,Greensboro,North Carolina,48541,554.1,24,56,0,5,0,2,8,4
27406,Greensboro,North Carolina,61797,313.8,28,56,0,2,0,0,8,6
27407,Greensboro,North Carolina,49684,588.6,39,32,1,9,0,1,14,4
27408,Greensboro,North Carolina,18276,875.2,82,10,0,2,0,0,3,3
27409,Greensboro,North Carolina,17307,310.3,46,35,0,8,0,1,8,2
27410,Greensboro,North Carolina,55981,618.7,71,16,0,4,0,0,6,2
27455,Greensboro,North Carolina,28514,373.4,70,20,0,2,0,0,3,4
27501,Angier,North Carolina,20978,110.9,67,12,0,0,0,0,15,5
27502,Apex,North Carolina,38104,420.1,75,8,0,5,0,0,8,5
27503,Bahama,North Carolina,6056,36.7,52,33,1,0,0,0,8,6
27504,Benson,North Carolina,15435,62.2,78,4,0,0,0,0,16,1
27505,Broadway,North Carolina,6066,40.0,66,15,1,1,0,0,13,3
27507,Bullock,North Carolina,1544,15.6,63,28,0,0,0,0,9,0
